acc_x, acc_y, angular_z, stamp, 
-0.004050731658935547, 0.006772279739379883, -6.758135036086763e-11, 1728048843707244510, 
-0.009404599666595459, -0.011111319065093994, -1.1630807674188637e-10, 1728048843735586428, 
-0.018189966678619385, -0.011018991470336914, 1.982028520451491e-06, 1728048843765656992, 
-0.03069138526916504, -0.018105268478393555, -1.6472090549165493e-10, 1728048843795396710, 
0.003428161144256592, 0.00897437334060669, -1.9855542618976153e-10, 1728048843825322052, 
-0.00914686918258667, 0.0019140839576721191, 1.987468428629044e-06, 1728048843855309668, 
0.00687718391418457, 0.003695547580718994, -1.4960592495565713e-10, 1728048843885262370, 
-0.02897632122039795, -0.008949041366577148, 1.949946492503284e-06, 1728048843915827680, 
-0.01625800132751465, 0.014341950416564941, -1.4392408068233504e-10, 1728048843947975644, 
0.009030282497406006, -0.00019353628158569336, -1.8136841579609523e-10, 1728048843975207217, 
0.04675447940826416, 0.042645037174224854, 2.0000412075773592e-06, 1728048844005007197, 
0.019542932510375977, -0.013375818729400635, -1.7342845183419322e-11, 1728048844034981488, 
-0.014948546886444092, 0.01504206657409668, 1.2746307700422583e-11, 1728048844064905156, 
0.009982764720916748, -0.0015048384666442871, -5.9685413759084676e-12, 1728048844094866240, 
-0.010261237621307373, 0.016049563884735107, -1.9907986097427983e-06, 1728048844124807546, 
0.021501362323760986, -0.02385658025741577, -2.545389135429062e-10, 1728048844155847919, 
-0.022187769412994385, -0.01330721378326416, -1.839348024682408e-06, 1728048844188261972, 
-0.03678274154663086, -0.009768664836883545, -2.2547346144219314e-06, 1728048844214706875, 
0.016805827617645264, -0.0026691555976867676, -7.664244296970499e-10, 1728048844244662356, 
0.0022232532501220703, 0.00443267822265625, -1.994473039648943e-06, 1728048844274559210, 
0.01286768913269043, -0.00998300313949585, -1.9914892816278834e-06, 1728048844304501535, 
-0.03397822380065918, -0.006328761577606201, -1.9887397208441994e-06, 1728048844334485493, 
-0.032304465770721436, 0.01178210973739624, -1.9920112227546572e-06, 1728048844364418396, 
-0.006894528865814209, -0.011486649513244629, -1.8965410542826287e-06, 1728048844395855809, 
0.01293492317199707, -0.0005451440811157227, -1.912318876847119e-06, 1728048844427031737, 
-0.0034210681915283203, -0.0021452903747558594, -3.935448748659111e-10, 1728048844453224840, 
0.0019400715827941895, -0.009108126163482666, -1.9859935944793728e-06, 1728048844483241024, 
-0.015617132186889648, 0.00731581449508667, -1.198196020189016e-10, 1728048844513177395, 
0.0008690357208251953, 0.025400757789611816, -2.1612171087992068e-11, 1728048844544072144, 
0.006568729877471924, -0.0068056583404541016, -5.001680491325297e-13, 1728048844574059229, 
-0.02384018898010254, -0.02286630868911743, 1.7523091882343115e-11, 1728048844604016584, 
-0.007354676723480225, -0.0010665655136108398, 2.3747503671162567e-11, 1728048844636289599, 
-0.0015895366668701172, 0.00803297758102417, -3.839313534698603e-12, 1728048844665915835, 
0.016633987426757812, -0.004623353481292725, -3.711047760793529e-11, 1728048844693853481, 
0.009396255016326904, -0.008319854736328125, -3.493413240681308e-11, 1728048844723778530, 
-0.03180187940597534, -0.024348080158233643, -4.2846476393070463e-11, 1728048844753861167, 
-0.0027952194213867188, -0.018822133541107178, 1.9958068745577434e-06, 1728048844783724914, 
0.022781848907470703, 0.029832959175109863, -1.3562784037211585e-10, 1728048844813660530, 
0.006507515907287598, 0.008243978023529053, -1.4857797607618823e-10, 1728048844843888726, 
-0.01547926664352417, -0.00798112154006958, 1.8485929915123857e-06, 1728048844876130361, 
-0.013662576675415039, -0.006157338619232178, -7.269141858641255e-11, 1728048844903559553, 
-0.0031033754348754883, -0.0026366114616394043, -4.560318817784311e-11, 1728048844933498466, 
0.030856072902679443, -0.0045362114906311035, -1.6160020338741438e-11, 1728048844963426729, 
0.028506338596343994, -0.010087072849273682, 1.130733580710964e-11, 1728048844993371531, 
0.008520185947418213, 0.03483396768569946, 4.150524814486857e-11, 1728048845023305679, 
-0.007989764213562012, 0.014966845512390137, 1.5054723248893575e-11, 1728048845052246300, 
-0.008037328720092773, 0.013199031352996826, 2.2124939233379408e-11, 1728048845083307354, 
-0.006582915782928467, -0.013761639595031738, 8.365585541231534e-12, 1728048845116184164, 
-0.0033182501792907715, -0.012022733688354492, -2.2874833070007274e-06, 1728048845142240899, 
-0.061057865619659424, -0.013820886611938477, -1.933097898039373e-06, 1728048845173074841, 
-0.010624289512634277, -0.0011842846870422363, 1.4766583219502398e-11, 1728048845203051803, 
