x, y, th, stamp, 
0.9804201126098633, -4.8954386711120605, 1.1744746153788446, 1728048617701358826, 
0.9804201126098633, -4.8954386711120605, 1.1744746153788446, 1728048617760378450, 
0.9804201126098633, -4.8954386711120605, 1.1744746153788446, 1728048617810310202, 
0.9804201126098633, -4.8954386711120605, 1.1744746153788446, 1728048617860313272, 
0.9804201126098633, -4.8954386711120605, 1.1744746153788446, 1728048617912423506, 
0.9807528257369995, -4.894927978515625, 1.1793240095639124, 1728048617951310868, 
0.9815049171447754, -4.892426013946533, 1.194234014547672, 1728048618000539189, 
0.9837120175361633, -4.886706352233887, 1.2242856039611958, 1728048618070709669, 
0.9849016666412354, -4.882370471954346, 1.249652295246209, 1728048618111301450, 
0.9866138100624084, -4.875821590423584, 1.285928273725188, 1728048618160327125, 
0.9887080192565918, -4.86817741394043, 1.3296864113883795, 1728048618210315751, 
0.9907148480415344, -4.858765125274658, 1.3814782975765614, 1728048618260320105, 
0.9925053119659424, -4.849122047424316, 1.4356078404475274, 1728048618312453802, 
0.993694007396698, -4.840217590332031, 1.4790505072743312, 1728048618355626795, 
0.9942503571510315, -4.831042766571045, 1.5292461809857756, 1728048618405980473, 
0.9943180084228516, -4.820281028747559, 1.5899263646817707, 1728048618467500365, 
0.9936031103134155, -4.812000274658203, 1.6369447136847146, 1728048618514443705, 
0.9925873279571533, -4.802786827087402, 1.6868109647141547, 1728048618564294879, 
0.9916080236434937, -4.7945876121521, 1.7287775718970226, 1728048618606320610, 
0.989767849445343, -4.7858452796936035, 1.7796342799059672, 1728048618655318832, 
0.9875137209892273, -4.777491569519043, 1.828435322668436, 1728048618705398884, 
0.9850186109542847, -4.767979621887207, 1.8802054190757906, 1728048618756721034, 
0.9818694591522217, -4.760770797729492, 1.925596288177726, 1728048618802110906, 
0.9768919944763184, -4.749584674835205, 1.9923564908372762, 1728048618871724345, 
0.9736641645431519, -4.743494987487793, 2.032802959787301, 1728048618912325308, 
0.9689366221427917, -4.736459255218506, 2.0796681529462218, 1728048618960334417, 
0.9639971852302551, -4.728899002075195, 2.1293638990147277, 1728048619010338802, 
0.9588011503219604, -4.721362590789795, 2.178554644006721, 1728048619060323023, 
0.9531017541885376, -4.714095592498779, 2.22940983275388, 1728048619111456449, 
0.9483468532562256, -4.708906650543213, 2.2691802479634324, 1728048619151340723, 
0.9422757625579834, -4.702291965484619, 2.31659201551255, 1728048619200624532, 
0.933255672454834, -4.693603992462158, 2.384664980537068, 1728048619271320344, 
0.927961528301239, -4.688815116882324, 2.422388607232331, 1728048619311339530, 
0.9208134412765503, -4.68293571472168, 2.469574949115722, 1728048619360301330, 
0.9134451150894165, -4.676964282989502, 2.5188007831737678, 1728048619411328199, 
0.9055714011192322, -4.671449661254883, 2.5678395832778316, 1728048619460305954, 
0.897716760635376, -4.666767597198486, 2.618301866631549, 1728048619511429606, 
0.8913103938102722, -4.663440704345703, 2.6572889909367445, 1728048619551634377, 
0.8830685019493103, -4.659674644470215, 2.7060956975844075, 1728048619600636590, 
0.8709697127342224, -4.654494285583496, 2.774872786444874, 1728048619671719720, 
0.8641015887260437, -4.652093410491943, 2.812578229224873, 1728048619710307163, 
0.8556859493255615, -4.649306774139404, 2.860238308843545, 1728048619760338320, 
0.8464144468307495, -4.647022724151611, 2.9084358314126857, 1728048619810328674, 
0.8367393016815186, -4.644484519958496, 2.957336375907775, 1728048619860321574, 
0.8274540901184082, -4.642791748046875, 3.0073065714783658, 1728048619911318519, 
0.8196418881416321, -4.641712665557861, 3.0468714376646395, 1728048619951685569, 
0.8108057379722595, -4.640869140625, 3.095652573848507, 1728048620003131313, 
0.7979304790496826, -4.640979766845703, -3.122427463125554, 1728048620071515884, 
0.7902538180351257, -4.641164779663086, -3.0844178209425586, 1728048620111469913, 
0.7811543941497803, -4.641996383666992, -3.036859750125681, 1728048620162326395, 
0.7720254063606262, -4.643282890319824, -2.989793536142721, 1728048620210330094, 
0.7625974416732788, -4.64464807510376, -2.942629125882664, 1728048620260855829, 
0.7540278434753418, -4.646918773651123, -2.8926623105130775, 1728048620311801410, 
0.7464709281921387, -4.648700714111328, -2.853268632316206, 1728048620351780036, 
0.7371351718902588, -4.651534080505371, -2.8063473960355263, 1728048620402003166, 
0.7258694171905518, -4.656208515167236, -2.739480239031389, 1728048620471724757, 
0.7194353938102722, -4.659186363220215, -2.7019302846269055, 1728048620511409360, 
0.7123655676841736, -4.6633620262146, -2.655838974358398, 1728048620561343912, 
0.7051942348480225, -4.667757511138916, -2.6094491892117144, 1728048620610925654, 
0.6984069347381592, -4.672715187072754, -2.5611549457467992, 1728048620662156737, 
0.6911102533340454, -4.6779961585998535, -2.513713392041746, 1728048620710343414, 
0.6824702024459839, -4.684875965118408, -2.457614421565643, 1728048620770734443, 
0.6782402396202087, -4.688355922698975, -2.428062853642866, 1728048620801898209, 
0.6715488433837891, -4.694369792938232, -2.382238415279529, 1728048620850676380, 
0.6641057729721069, -4.702071666717529, -2.3255790091394193, 1728048620911610152, 
0.6592757105827332, -4.708683013916016, -2.2786130191844163, 1728048620960619834, 
0.6538169384002686, -4.715744972229004, -2.231195615377996, 1728048621011580020, 
0.6485096216201782, -4.72321081161499, -2.1820811969493894, 1728048621060580871, 
0.6436136960983276, -4.730681419372559, -2.133141092872574, 1728048621110538121, 
0.6400637626647949, -4.736856937408447, -2.0951310170057154, 1728048621152189445, 
0.6358479261398315, -4.7444748878479, -2.0490565657533684, 1728048621202020044, 
0.6321817636489868, -4.752613067626953, -2.000089176348993, 1728048621254074222, 
0.6290725469589233, -4.762025356292725, -1.9443561068796633, 1728048621312334215, 
0.6264239549636841, -4.770218372344971, -1.8985943284675137, 1728048621362501338, 
0.6234948635101318, -4.779236316680908, -1.851314710806555, 1728048621413480512, 
0.6211098432540894, -4.787902355194092, -1.8091565513006251, 1728048621459334704, 
0.6196603775024414, -4.796428203582764, -1.7638553599536588, 1728048621509333767, 
0.6182505488395691, -4.80458927154541, -1.7239884620150285, 1728048621552475864, 
0.6171833276748657, -4.813432693481445, -1.678586775571602, 1728048621603153646, 
0.6164770126342773, -4.82572603225708, -1.6147703582059438, 1728048621670059369, 
0.6159924268722534, -4.833915710449219, -1.5753012571889422, 1728048621711567822, 
0.6161881685256958, -4.843552112579346, -1.5297778035691192, 1728048621761331273, 
0.6169679760932922, -4.852774620056152, -1.4833764198499892, 1728048621811320405, 
0.6178812980651855, -4.860976696014404, -1.4397597857588942, 1728048621859354779, 
0.6192741394042969, -4.8702287673950195, -1.3938089092286978, 1728048621909336183, 
0.6212128400802612, -4.881892204284668, -1.3375579434370406, 1728048621972152366, 
0.6226087808609009, -4.8871989250183105, -1.3094012503582235, 1728048622001861622, 
0.6251264810562134, -4.896088123321533, -1.2635603418288988, 1728048622050639068, 
0.6284766793251038, -4.9070234298706055, -1.2073394004386533, 1728048622111345791, 
0.6319307088851929, -4.916225910186768, -1.1602527780432694, 1728048622161356474, 
0.6358017325401306, -4.924816608428955, -1.1151519438495634, 1728048622211322010, 
0.6399978995323181, -4.932998180389404, -1.0733700466871479, 1728048622258320825, 
0.644492506980896, -4.9409589767456055, -1.0282896110600925, 1728048622308336358, 
0.6507725119590759, -4.950616836547852, -0.9711561362545913, 1728048622371766315, 
0.6539005637168884, -4.955232620239258, -0.9425502046539743, 1728048622401226485, 
0.6594011187553406, -4.96229362487793, -0.8959428229480902, 1728048622451438667, 
0.6669615507125854, -4.970767974853516, -0.8421460574271425, 1728048622511572760, 
0.6731522083282471, -4.977998733520508, -0.7965923080536098, 1728048622561354857, 
0.6799906492233276, -4.984362602233887, -0.7517512816497582, 1728048622611343210, 
0.6871477961540222, -4.9910888671875, -0.7048606857829792, 1728048622661378802, 
0.6937944293022156, -4.9967851638793945, -0.6632130954156695, 1728048622707386811, 
0.700508177280426, -5.002080917358398, -0.6226768930429726, 1728048622751868964, 
0.7083550691604614, -5.007843494415283, -0.5780472901219034, 1728048622801645572, 
0.7165755033493042, -5.013097286224365, -0.5332545177114894, 1728048622852116704, 
0.7262611985206604, -5.018747329711914, -0.47914101403270026, 1728048622911591633, 
0.7346309423446655, -5.0228095054626465, -0.43435867566166825, 1728048622961366493, 
0.7431855797767639, -5.026492595672607, -0.3887819549563415, 1728048623011351562, 
0.7520531415939331, -5.030268669128418, -0.3438746136479201, 1728048623061339706, 
