x, y, th, stamp, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048843712506399, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048843762542508, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048843803586087, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048843872927162, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048843922514363, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048843963534890, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048844012400486, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048844062479733, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048844112488336, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048844162516867, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048844202980334, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048844272688227, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048844323079214, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048844362537007, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048844413696701, 
2.7846970558166504, -4.411899566650391, 1.5441084076810512, 1728048844463036681, 
2.7846970558166504, -4.411899566650391, 1.54410854348727, 1728048844513643836, 
2.7846970558166504, -4.411899566650391, 1.54410854348727, 1728048844562536626, 
2.7846970558166504, -4.411899566650391, 1.54410854348727, 1728048844602740571, 
2.7846970558166504, -4.411899566650391, 1.54410854348727, 1728048844672480499, 
2.7846970558166504, -4.411899566650391, 1.54410854348727, 1728048844722657455, 
2.7846970558166504, -4.411899566650391, 1.54410854348727, 1728048844763345255, 
2.7846970558166504, -4.411899566650391, 1.54410854348727, 1728048844813952918, 
2.7846970558166504, -4.411899566650391, 1.54410854348727, 1728048844863146027, 
2.7846970558166504, -4.411899566650391, 1.54410854348727, 1728048844912813329, 
2.7846970558166504, -4.411899566650391, 1.54410854348727, 1728048844962243623, 
2.7846970558166504, -4.411899566650391, 1.54410854348727, 1728048845002379929, 
2.7846970558166504, -4.411899566650391, 1.5441086846590586, 1728048845054103996, 
2.7846970558166504, -4.411899566650391, 1.5441087712896635, 1728048845122980329, 
2.7846970558166504, -4.411899566650391, 1.5441088125261788, 1728048845162549143, 
2.7846970558166504, -4.411899566650391, 1.5441087251809547, 1728048845213938320, 
2.7846970558166504, -4.411899566650391, 1.544108794549482, 1728048845262542897, 
2.7846970558166504, -4.411899566650391, 1.5441088507836058, 1728048845312579657, 
2.7846970558166504, -4.411899566650391, 1.5441090637347137, 1728048845362669022, 
2.7846970558166504, -4.411899566650391, 1.5441090829787127, 1728048845402536696, 
2.7846970558166504, -4.411899566650391, 1.5441091301671794, 1728048845472802629, 
2.7846970558166504, -4.411899566650391, 1.544109143443926, 1728048845522705797, 
2.7846970558166504, -4.411899566650391, 1.5441091539692744, 1728048845562546704, 
2.7846970558166504, -4.411899566650391, 1.5441093380038842, 1728048845613472474, 
2.7846970558166504, -4.411899566650391, 1.5441093382138265, 1728048845662558949, 
2.7846970558166504, -4.411899566650391, 1.5441091682293755, 1728048845712529969, 
2.7846970558166504, -4.411899566650391, 1.544109167315445, 1728048845762908342, 
2.7846970558166504, -4.411899566650391, 1.5441091567360203, 1728048845802517056, 
2.7846970558166504, -4.411899566650391, 1.5441089600847888, 1728048845852219113, 
2.7846992015838623, -4.411819934844971, 1.5441067449249688, 1728048845922578049, 
2.7846837043762207, -4.4091339111328125, 1.5442772782735021, 1728048845963553208, 
2.7849018573760986, -4.40368127822876, 1.5448164487242004, 1728048846013548996, 
2.7851157188415527, -4.395853519439697, 1.5452918600862364, 1728048846064521104, 
2.7853493690490723, -4.386133670806885, 1.5454437047849114, 1728048846111555116, 
2.7857587337493896, -4.375593185424805, 1.5464597368164257, 1728048846161553679, 
2.785815477371216, -4.36731481552124, 1.5465496127124914, 1728048846202869506, 
2.785965919494629, -4.357517242431641, 1.5460670515022725, 1728048846253143659, 
2.7862024307250977, -4.34520959854126, 1.5457244298240436, 1728048846320534272, 
2.7862913608551025, -4.337449073791504, 1.5454982391606398, 1728048846362556934, 
2.7864584922790527, -4.328266143798828, 1.5467047545731996, 1728048846412523278, 
2.786673069000244, -4.318192481994629, 1.5464301685048079, 1728048846462519125, 
2.7869675159454346, -4.3089823722839355, 1.5460306153491343, 1728048846510533683, 
2.787100315093994, -4.299649238586426, 1.5450319339925738, 1728048846560584254, 
2.787234306335449, -4.291893005371094, 1.5451185217169983, 1728048846602494828, 
2.7874598503112793, -4.279138565063477, 1.5451894814321239, 1728048846670267087, 
2.7876930236816406, -4.269730567932129, 1.5453222002728306, 1728048846720580982, 
2.78779673576355, -4.262060642242432, 1.5455570927380173, 1728048846762542680, 
2.7879207134246826, -4.252664566040039, 1.5465607436512256, 1728048846812488008, 
2.7880284786224365, -4.242873668670654, 1.546571836497796, 1728048846862522482, 
2.788118600845337, -4.234076499938965, 1.5467675271438937, 1728048846909502086, 
2.7883315086364746, -4.224658012390137, 1.5472459898854685, 1728048846959626123, 
2.788576602935791, -4.216370582580566, 1.5473799040605813, 1728048847002232471, 
2.7886593341827393, -4.206768035888672, 1.5470570833113282, 1728048847052788118, 
2.788853168487549, -4.194345474243164, 1.5460636290403884, 1728048847119635991, 
2.789057970046997, -4.186318874359131, 1.5460636290403884, 1728048847162676879, 
2.7893054485321045, -4.176790714263916, 1.5461963994433392, 1728048847212429784, 
2.7895562648773193, -4.167238235473633, 1.5462668605434682, 1728048847262510209, 
2.7899250984191895, -4.157862186431885, 1.5460716271234174, 1728048847313566815, 
2.790017604827881, -4.14901876449585, 1.5455292613391065, 1728048847359620566, 
2.790112257003784, -4.1372575759887695, 1.5469117537095718, 1728048847422678842, 
2.790243625640869, -4.131556987762451, 1.5470530715224393, 1728048847452827559, 
2.7904930114746094, -4.119288921356201, 1.5466041553258247, 1728048847518582232, 
2.790651559829712, -4.110950469970703, 1.5466041553258247, 1728048847562556416, 
2.791036367416382, -4.101255416870117, 1.5474377848583842, 1728048847612453653, 
2.7912235260009766, -4.091907501220703, 1.5474377848583842, 1728048847662516457, 
